sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
nematode_0.0_1x_1.hist	152488092	10492420	2053120	752808	426497	268889	274246	134740	53053	59200	69055	78031	75985	42003	21734	6914	3985	2397	5046	12420	23460	38406	35560	10404	611	338	75	23	6	2	0	0	55051	11352	3611	224	63	33	5	0	0	0	0	0	0	0	0	0	0	49208	203865775
nematode_0.02_4x_1.hist	182008388	5200919	970554	372745	200539	123015	93787	83778	54431	27758	32378	36587	21767	12142	15065	21799	16154	6730	3090	7606	14367	12508	5419	1584	1208	3865	9198	9565	3187	1592	470	138	4265	9708	3087	191	54	28	4	7488	3146	1288	683	255	41	12	4	0	0	11873	208131257
nematode_0.008_1x_1.hist	168791786	7032898	1590652	568043	313326	199017	161982	144695	115017	58657	28399	14005	17667	29171	36193	43449	25046	10434	1659	902	975	1596	7582	14743	31503	17500	3950	1271	422	210	61	17	5	0	13681	17589	5055	2756	550	29	8	2	0	0	0	0	0	0	0	33657	204927202
nematode_0.004_2x_1.hist	159239232	9492096	1807853	667264	375656	236040	191743	94205	66209	75742	88350	60945	23397	16319	20247	29297	16888	7035	10255	25243	26849	8389	3634	1062	1200	3842	9143	24381	11436	5717	1693	3385	5090	586	185	10	2	101	29816	1655	550	224	118	43	6	1	0	0	0	28625	205294424
nematode_0.004_8x_1.hist	158424786	9887173	1669981	651255	337152	210663	174725	90533	122779	62616	55003	62152	23861	33108	26168	13007	20632	27542	4956	8913	16835	15937	6905	5104	10905	15478	3494	1124	10281	10520	3116	924	2587	7760	6966	434	123	66	14869	1816	604	246	129	9794	3769	1255	561	186	61	13476	205200970
nematode_0.008_2x_1.hist	166058722	8485203	1556395	583923	325546	203459	137551	67579	63744	72922	85060	43989	16887	10797	13395	19383	30745	32879	5229	2846	2105	3446	16370	31830	1871	1038	233	74	645	9029	18995	5643	2256	259	81	4	0	0	19265	7404	2467	1010	535	199	32	9	3	0	0	22065	206572147
nematode_0.0_4x_1.hist	149881822	10724486	1951864	729720	407004	254429	148617	79171	119589	113437	54922	36202	50331	55615	28778	9155	14204	18961	23981	13055	8467	2906	13805	26842	7435	4130	931	299	18928	17295	5123	1521	607	69	13779	5463	1569	855	170	8	8794	8210	4357	1633	271	89	39	12	3	23093	202831428
nematode_0.008_8x_1.hist	165679448	8605063	1476275	575162	298928	186083	162953	97140	84875	77153	37354	36188	39721	21957	16076	15948	25296	17568	4539	11173	21104	6594	3570	6941	14831	9862	2225	715	6265	11249	3332	989	1563	4690	9925	619	177	95	11650	3787	1261	515	272	4755	6043	2013	901	299	98	9536	206429262
nematode_0.001_2x_1.hist	153391015	10364483	2008691	734505	416231	262462	259795	127640	52167	59678	69612	78660	50498	27914	14444	18365	29131	38888	6185	3366	2182	3069	14577	28344	18104	10056	2269	729	242	120	11433	19238	7694	886	281	16	3	1	13903	9535	3177	1301	689	257	41	12	4	0	0	32484	204550683
nematode_0.02_2x_1.hist	182367249	5138700	1002462	381484	197907	124575	111327	54695	49667	56818	36026	17766	10033	16566	20553	29741	17144	7142	1135	1913	3612	5913	28088	8576	503	278	61	18	1068	14961	9050	2688	1074	122	38	1	0	5902	10405	577	191	77	40	14	1	0	0	0	0	14972	208229710
nematode_0.01_4x_1.hist	169333369	8121940	1383488	544323	273891	173107	177955	87431	64274	73529	49785	24552	23093	38130	20061	8273	13122	17517	20938	11398	7392	2309	7957	15472	12900	7165	1617	519	443	6214	13540	4022	1607	184	57	9953	2860	1559	310	9571	3605	1476	782	292	47	14	3361	9808	3268	1960	207750746
nematode_0.01_8x_1.hist	169041036	7863244	1382051	535901	279413	173853	151964	92040	81009	69706	33749	34372	33625	18587	19277	22925	13215	9904	20850	11351	7361	9322	10654	4633	9900	9322	2104	676	11405	5701	1688	500	5026	9449	3005	186	52	4557	10968	608	201	81	1298	9297	1548	515	229	75	24	11195	206652284
nematode_0.006_1x_1.hist	164250204	9437096	1750160	644152	365551	230674	223365	149267	58773	29973	29682	33540	46630	76993	39841	12675	7306	3043	702	1729	3265	5345	25387	49364	8189	4548	1026	329	108	53	14	3	0	0	43222	2700	775	421	83	3	0	0	0	0	0	0	0	0	0	40899	208035276
nematode_0.001_8x_1.hist	151558091	11171697	1814046	707655	367914	229998	161465	144233	84909	83661	77430	40944	53913	38340	19839	16771	26601	12779	8563	21078	19754	6172	8351	16237	7351	4083	9717	13633	4543	2270	7132	11663	4664	537	169	11868	3411	1859	370	1073	9644	3951	2096	785	129	6044	4396	1464	487	10426	204732592
nematode_0.001_4x_1.hist	152248969	10630390	1859186	706303	387366	239775	126416	112925	137376	70060	57439	64905	49251	30757	15914	15009	23807	31781	5055	6849	12937	21179	15943	4664	2410	7712	18353	8727	2908	1453	3963	7925	19171	2210	702	42	11	5	6022	10307	3434	1406	6411	2403	399	132	58	18	5	22272	203870491
nematode_0.002_2x_1.hist	155620940	10054331	1933374	706556	402265	254265	234426	169395	66698	44474	51877	58620	73579	40673	21046	6695	5389	7193	15143	37276	27238	8510	3687	1077	884	2830	6735	17961	22910	11454	3392	1007	401	45	13	0	0	0	28588	4646	1547	633	335	124	19	5	1	0	0	28767	204813262
nematode_0.002_8x_1.hist	154076861	10635291	1772412	688369	359751	224198	163385	118210	108327	69938	81580	47288	27769	45851	23725	11790	18700	24964	4713	11600	21910	16015	6938	3548	7581	20939	4727	1521	1319	18477	5473	1625	3131	9394	3508	218	2002	10214	2041	2668	941	384	203	13174	2194	730	326	107	34	14408	204685055
nematode_0.02_8x_1.hist	181845877	5239715	978397	376915	196587	122352	114315	58009	59442	34746	37641	18563	25807	25593	13242	9294	14742	17666	2949	7260	13713	6000	3002	5836	9236	5130	4587	1476	5160	6925	2050	608	2383	7149	3590	223	63	33	7889	1031	342	139	762	4468	743	246	109	35	10	8117	207998634
nematode_0.02_1x_1.hist	183777055	4989326	1101286	394026	218038	138604	109244	97585	75507	38507	18643	13448	18696	30869	31478	10014	5772	2404	3525	8677	16389	25121	10884	3184	186	102	22	6	1	0	3632	7264	26107	3010	956	58	15	7	0	0	0	0	0	0	0	0	0	0	0	24378	208210707
nematode_0.004_4x_1.hist	158553658	9748647	1709811	651470	356651	220520	119730	106953	131330	66977	48184	54447	41086	22711	11751	16586	26308	35120	5586	3985	7527	12322	27929	8171	734	2350	5592	14912	12672	6335	1876	556	221	24	15356	5763	1656	902	179	8	2487	11643	6179	2316	385	127	56	17	4	18668	205257107
nematode_0.004_1x_1.hist	160569090	10033303	1931878	706395	400028	252147	247894	121793	47955	44776	52229	59018	82052	50390	26074	8295	4781	1991	2634	6482	12244	20044	51816	15161	890	493	110	34	10	4	0	0	7793	23379	23530	1469	421	228	44	1	0	0	0	0	0	0	0	0	0	42954	207503222
nematode_0.0_2x_1.hist	150953788	10408766	2046860	746160	424151	268081	249597	178432	70256	49261	57460	64929	65229	36058	18658	17300	27441	35537	5652	3076	2329	3813	18111	35216	15257	8475	1912	614	203	100	9230	18460	10375	1195	379	22	5	2	25292	1404	467	190	100	36	5	0	0	0	0	35134	202983722
