sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
rotifer_0.0_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.04	99508597	0.89	8.44	0.0168	150
rotifer_0.001_4x_23.hist	histogram	genome-skim	4.04	99402886	0.87	7.29	0.0056	150
rotifer_0.001_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.11	97765492	0.88	7.70	0.0116	150
rotifer_0.001_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.01	100004794	0.89	8.49	0.0166	150
rotifer_0.0_4x_20.hist	histogram	genome-skim	4.05	99262495	0.88	8.18	0.0109	150
rotifer_0.001_1x_20.hist	histogram	genome-skim	0.99	101661294	0.89	7.54	0.0104	150
rotifer_0.0_2x_novaseq_profR.hist	histogram	genome-skim	2.02	99524906	0.86	7.99	0.0029	150
rotifer_0.0_1x_23.hist	histogram	genome-skim	1.03	97701030	0.88	8.67	0.0056	150
rotifer_0.01_1x_25.hist	histogram	genome-skim	0.99	101947721	0.92	5.84	0.0036	150
rotifer_0.001_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.04	98497621	0.88	8.24	0.0115	150
rotifer_0.01_4x_20.hist	histogram	genome-skim	4.01	100090858	0.91	5.46	0.0106	150
rotifer_0.001_2x_20.hist	histogram	genome-skim	2.02	99228082	0.88	7.19	0.0108	150
rotifer_0.0_8x_25.hist	histogram	genome-skim	8.10	99207400	0.86	7.68	0.0036	150
rotifer_0.01_2x_20.hist	histogram	genome-skim	2.01	99752073	0.92	6.00	0.0105	150
rotifer_0.01_8x_25.hist	histogram	genome-skim	8.06	99609305	0.91	5.29	0.0034	150
rotifer_0.01_4x_23.hist	histogram	genome-skim	4.02	100029710	0.90	5.70	0.0054	150
rotifer_0.01_2x_25.hist	histogram	genome-skim	2.01	99786482	0.91	5.13	0.0034	150
rotifer_0.001_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.03	99704788	0.89	7.56	0.0167	150
rotifer_0.01_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.07	98780737	0.92	4.80	0.0112	150
rotifer_0.001_8x_20.hist	histogram	genome-skim	8.22	97706031	0.88	7.34	0.0110	150
rotifer_0.01_1x_23.hist	histogram	genome-skim	1.03	97139974	0.94	6.10	0.0056	150
rotifer_0.0_1x_25.hist	histogram	genome-skim	1.00	99958858	0.88	6.30	0.0038	150
rotifer_0.01_8x_23.hist	histogram	genome-skim	8.09	99280203	0.91	5.50	0.0054	150
rotifer_0.0_8x_novaseq_profR.hist	histogram	genome-skim	8.08	99425003	0.86	7.78	0.0028	150
rotifer_0.01_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.01	99593032	0.95	5.53	0.0111	150
rotifer_0.0_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.11	97766400	0.88	8.31	0.0116	150
rotifer_0.001_8x_25.hist	histogram	genome-skim	8.10	99168091	0.87	7.14	0.0036	150
rotifer_0.001_4x_20.hist	histogram	genome-skim	4.05	99143060	0.88	7.42	0.0109	150
rotifer_0.01_1x_novaseq_profR.hist	histogram	genome-skim	1.01	99486496	0.92	5.50	0.0029	150
rotifer_0.001_4x_novaseq_profR.hist	histogram	genome-skim	4.03	99700367	0.86	7.56	0.0028	150
rotifer_0.01_8x_HiSeq2500L150R.hist	histogram	genome-skim	8.19	98057135	0.92	5.80	0.0166	150
rotifer_0.0_2x_23.hist	histogram	genome-skim	2.02	99495017	0.86	8.29	0.0056	150
rotifer_0.0_4x_novaseq_profR.hist	histogram	genome-skim	4.01	100080550	0.85	8.02	0.0028	150
rotifer_0.01_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.99	101607883	0.95	5.93	0.0164	150
rotifer_0.01_8x_MiSeqv3L250R.hist	histogram	genome-skim	8.20	97987687	0.92	5.77	0.0113	150
rotifer_0.01_2x_novaseq_profR.hist	histogram	genome-skim	2.00	100298642	0.91	6.06	0.0027	150
rotifer_0.01_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.01	100160815	0.93	5.57	0.0163	150
rotifer_0.001_1x_25.hist	histogram	genome-skim	0.99	101345344	0.88	6.46	0.0038	150
rotifer_0.01_8x_novaseq_profR.hist	histogram	genome-skim	8.04	99873693	0.90	5.53	0.0027	150
rotifer_0.001_1x_MiSeqv3L250R.hist	histogram	genome-skim	0.98	102109008	0.88	6.60	0.0110	150
rotifer_0.001_8x_novaseq_profR.hist	histogram	genome-skim	8.08	99391679	0.86	7.50	0.0028	150
rotifer_0.001_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.97	104001652	0.89	8.12	0.0162	150
rotifer_0.01_2x_23.hist	histogram	genome-skim	2.02	99635635	0.91	6.02	0.0054	150
rotifer_0.001_8x_MiSeqv3L250R.hist	histogram	genome-skim	8.30	96819356	0.89	8.05	0.0117	150
rotifer_0.001_2x_novaseq_profR.hist	histogram	genome-skim	2.02	99559938	0.86	7.16	0.0028	150
rotifer_0.01_2x_HiSeq2500L150R.hist	histogram	genome-skim	1.99	100852817	0.92	5.90	0.0162	150
