sample	unclassified-seq_SRR25051178	unclassified-seq_SRR25051187	unclassified-seq_SRR25051221	unclassified-seq_SRR25051245	unclassified-seq_SRR25051251	unclassified-seq_SRR25051259	unclassified-seq_SRR25051260	unclassified-seq_SRR25051261	unclassified-seq_SRR25051266	unclassified-seq_SRR25051272	unclassified-seq_SRR25051281	unclassified-seq_SRR25051282	unclassified-seq_SRR25051287	unclassified-seq_SRR25051288	unclassified-seq_SRR25051298	unclassified-seq_SRR25051301	unclassified-seq_SRR25051304	unclassified-seq_SRR25051313	unclassified-seq_SRR25051320	unclassified-seq_SRR25051336	unclassified-seq_SRR25051357	unclassified-seq_SRR25051358	unclassified-seq_SRR25051362	unclassified-seq_SRR25051366	unclassified-seq_SRR25051375	unclassified-seq_SRR25051376	unclassified-seq_SRR25051378	unclassified-seq_SRR25051384	unclassified-seq_SRR25051385	unclassified-seq_SRR25051386	unclassified-seq_SRR25051387	unclassified-seq_SRR25051388	unclassified-seq_SRR25051407	unclassified-seq_SRR25051408	unclassified-seq_SRR25051409	unclassified-seq_SRR25051413	unclassified-seq_SRR25051423	unclassified-seq_SRR25051428	unclassified-seq_SRR25051430	unclassified-seq_SRR25051443	unclassified-seq_SRR25051447	unclassified-seq_SRR25051506	unclassified-seq_SRR25051507	unclassified-seq_SRR25051517	unclassified-seq_SRR25051520	unclassified-seq_SRR25051522	unclassified-seq_SRR25051523	unclassified-seq_SRR25051524	unclassified-seq_SRR25051526	unclassified-seq_SRR25051527	unclassified-seq_SRR25051528	unclassified-seq_SRR25051531	unclassified-seq_SRR25051536	unclassified-seq_SRR25051538	unclassified-seq_SRR25051543	unclassified-seq_SRR25051544	unclassified-seq_SRR25051545	unclassified-seq_SRR25051546	unclassified-seq_SRR25051548	unclassified-seq_SRR25051559	unclassified-seq_SRR25051571	unclassified-seq_SRR25051576	unclassified-seq_SRR25051577	unclassified-seq_SRR25051586	unclassified-seq_SRR25051587	unclassified-seq_SRR25051588	unclassified-seq_SRR25051589	unclassified-seq_SRR25051590	unclassified-seq_SRR25051597	unclassified-seq_SRR25051598	unclassified-seq_SRR25051612	unclassified-seq_SRR25051619	unclassified-seq_SRR25051636	unclassified-seq_SRR25051641	unclassified-seq_SRR25051648	unclassified-seq_SRR25051668	unclassified-seq_SRR25051674	unclassified-seq_SRR25051676	unclassified-seq_SRR25051680	unclassified-seq_SRR25051686	unclassified-seq_SRR25051690	unclassified-seq_SRR25051691	unclassified-seq_SRR25051701	unclassified-seq_SRR25051705	unclassified-seq_SRR25051709	unclassified-seq_SRR25051715	unclassified-seq_SRR25051716	unclassified-seq_SRR25051717	unclassified-seq_SRR25051721	unclassified-seq_SRR25051723	unclassified-seq_SRR25051742	unclassified-seq_SRR25051756	unclassified-seq_SRR25051767	unclassified-seq_SRR25051771	unclassified-seq_SRR25051772	unclassified-seq_SRR25051781	unclassified-seq_SRR25051782	unclassified-seq_SRR25051788	unclassified-seq_SRR25051789	unclassified-seq_SRR25051793	unclassified-seq_SRR25051794	unclassified-seq_SRR25051800	unclassified-seq_SRR25051803	unclassified-seq_SRR25051805	unclassified-seq_SRR25051806	unclassified-seq_SRR25051811	unclassified-seq_SRR25051831	unclassified-seq_SRR25051833
unclassified-seq_SRR25051336	0.002256209938979227	0.002305997412024486	0.00858928463014924	0.002473983747964438	0.0020927222386362266	0.003192002117748592	0.0022678824576757334	0.002143412157491717	0.0026609080460738136	0.0024150121790427726	0.0022815581492450225	0.0023191899583391803	0.002310801299274457	0.002315381955858157	0.002500345904015699	0.002616659310947507	0.0023782802326555233	0.0026711125305345956	0.0021414779979641255	0.0	0.0029875915107124233	0.007887822616582184	0.002959124582058687	0.0022823968742977357	0.002370039402203992	0.002988529231251628	0.002861007855450413	0.003128049485053715	0.0024206195755989263	0.0034487560131670537	0.0028691495847971726	0.00228905083266693	0.0022609293214692423	0.0023780162053220317	0.0032110538429996455	0.0023282012803004983	0.002319793797343204	0.0024635838046477804	0.0025098523059430733	0.0021017788462224457	0.0022355887676632556	0.002281016379217982	0.00248034321884989	0.002301669838437772	0.0024382533580377323	0.0025402791949971034	0.002644044990048274	0.0025423846073888206	0.002454570380923883	0.002690967991718953	0.003019937776145648	0.002435859454040464	0.0030798501304299467	0.00280726540548323	0.0024139212910866846	0.00233088466171835	0.0023513108551466238	0.002926243029605712	0.0025357337087190067	0.0025603182762384304	0.002375398948685114	0.002528009480425471	0.002603254831885216	0.0023297843437106664	0.002178207118481893	0.0024079505506226623	0.002821655191593884	0.002607276540255393	0.002044866836105283	0.002597070814730783	0.0026815571582980806	0.002648068575121894	0.002178978418850725	0.002189387126961367	0.0024499820962009438	0.002169515376184335	0.0036378209258549586	0.002162653527751142	0.0023331672622318696	0.002284700185426528	0.003150390452646999	0.0025083978555645145	0.002595383507995503	0.00240675554194722	0.0023633641793510338	0.0023918728331296588	0.002093595319004063	0.0025131377659791863	0.0026568333021605053	0.002384106944672759	0.004492085072441681	0.0028986461976100554	0.002077316210059287	0.00226350821267775	0.0024085901394905033	0.0021302723069742116	0.002335924184592232	0.0021714555809127117	0.0024258687930132253	0.0031264756087147874	0.00260094656309458	0.003579477644567624	0.0018970292314007737	0.0021720701690287063	0.003038741424105935	0.003230496436656215	0.0021198357343415793	0.0022689407243110427
unclassified-seq_SRR25051357	0.0031926533437144364	0.003107085585615807	0.009723358970986869	0.003682273600112168	0.0033603929503345405	0.003955537395280396	0.0034540627496851568	0.0032748172187006355	0.003373658172197064	0.003278568591077802	0.0032630976101992383	0.003132013157547599	0.003471020156600677	0.003450817663324045	0.0034415387164267786	0.0034083503074399347	0.003676878550851113	0.0037424858472114033	0.0032072195900007274	0.003289392370989324	0.0	0.008919046499758764	0.0036525248638083216	0.0032823381676597434	0.0031977799820703612	0.0037546028570303795	0.0036502365129126874	0.003789339456181447	0.0034634507074347673	0.003966264752192367	0.0036621346760125867	0.003382689417332787	0.003322886059458491	0.003419233764951464	0.0037163193522643033	0.003232450487428679	0.0032364172001099535	0.0034042185109433207	0.0034878128744092293	0.0033158717349152274	0.0034012396018170393	0.003333091346489291	0.0033636378009430055	0.003300714353516396	0.0033909906314133877	0.0034574692556879907	0.0034389259678218992	0.003353509121761259	0.003277537951982347	0.0032746403541412893	0.00381484457803028	0.0034449006049370413	0.003763036680071049	0.0035704928233064055	0.0033341026786907753	0.00316223144595297	0.0035662246051327436	0.0037765604722589394	0.00323647901601169	0.0034699570591826424	0.003344442514930749	0.0035182098849994236	0.0035327932763616387	0.003259271691282921	0.0031906476170915285	0.0027025578063397527	0.003559769693574585	0.0029663808986321876	0.0031552038709335094	0.003553324040258059	0.0032743527293546335	0.0038426498447091495	0.0031053875781052384	0.003240258010510697	0.003433284282917648	0.0031401522625552443	0.004578296070345233	0.0031923653696270047	0.0033561652331023056	0.0033928256106240933	0.003817035810962738	0.0033020601028521195	0.003384084635173786	0.003123591030236975	0.003163111684306344	0.003307869733788343	0.0032351598178008865	0.0034366994062621295	0.0034769327848506067	0.003148135720574179	0.005165172480976581	0.0038141533328739175	0.003155295547250513	0.003497025684611364	0.0032743326383172567	0.0033815389164328817	0.003107740861180677	0.0031640692522868666	0.003415097371904821	0.003658592165261808	0.003711010990326836	0.004076692863898461	0.0030095741173643293	0.0034206827421992877	0.0035110477163531064	0.0038562217551280807	0.0031674383623181276	0.003289027622785793
unclassified-seq_SRR25051358	0.010282199099606544	0.009533014311378912	0.01627635089015959	0.010074213965935476	0.009389128074311245	0.00815283004641129	0.00967393711879171	0.009521772286151798	0.00928490793409867	0.00858121696414381	0.009436542990673473	0.009243493944496738	0.008979242942645951	0.009348715719158815	0.009590830105639356	0.008945107649099938	0.009659325836292216	0.00894762816951153	0.009511607732090206	0.00904625847486536	0.009382499397522732	0.0	0.008802239742129741	0.009068548027736005	0.009503126597332497	0.009218286117071258	0.008945242066096152	0.00844590379029671	0.009334970976472344	0.008966595256606084	0.00921314894396417	0.009660406655338943	0.009606730953011566	0.009577719153195656	0.00698947383699643	0.009432697215807043	0.010021313042062718	0.00922145176591593	0.009363064251970525	0.009516336056330583	0.009949258953040531	0.009183663766822423	0.0088871987056142	0.009953833322938647	0.009364971469002352	0.009575013615688565	0.009910609488846717	0.009369314778599478	0.009450694262139321	0.009417587547585217	0.008906106545678891	0.00926799220946673	0.008631715316827701	0.00919670453819215	0.010178692092223387	0.009621638340890158	0.009671403781688013	0.008632490235867665	0.009495794825530743	0.008877338852168078	0.008945776301451155	0.009732729577013662	0.009246699499901437	0.009874809741659746	0.00941659201167026	0.004828455890752388	0.007108414652328872	0.005819192232244473	0.00949900350203943	0.009448824092128282	0.008355845251801457	0.008526345402500555	0.009365197140174053	0.009538107111185053	0.009758115425769856	0.0095966130545445	0.010984708968206343	0.009447158320530993	0.009777372806006492	0.009176509622887668	0.008649449322067057	0.0089996042640197	0.009112957151412651	0.009906307609771561	0.009577936401235648	0.009208824844664043	0.009546140593800384	0.009125583453274924	0.009692361453352312	0.009492670912032064	0.009802477327378272	0.008790978206875945	0.009775027190216596	0.009696172127975852	0.009470090119801065	0.009813964878739442	0.00943423382399725	0.008635272070252763	0.009263178570103984	0.007691645561873049	0.00866945649107054	0.00863845176239973	0.009131352183051698	0.009287204400288608	0.007551205843036691	0.008207898870558644	0.009302240522943562	0.009716075789925088
unclassified-seq_SRR25051362	0.007839941649701155	0.008054209377454425	0.013767708585728306	0.008575259171253548	0.0080747895492709	0.008263988456869568	0.008151489829977513	0.00816038124553066	0.008225273620310542	0.008102290690795306	0.008138850687611249	0.007986658406735651	0.008041763448370359	0.008004016612559789	0.007839416171717543	0.008052299521555027	0.008192617858718174	0.008408758009813194	0.00816842738510876	0.008132498044320608	0.008548710966733854	0.013210060316776531	0.0	0.008020741960396306	0.007925181382141848	0.008229117615590538	0.008356360608105618	0.008343507492067838	0.008118917269405654	0.008593423532113101	0.008330521372855908	0.00804646565557412	0.008097401970575955	0.008165748823442644	0.00766633941069685	0.00803625892145798	0.007985486707603963	0.008237553178710427	0.008182122916355434	0.007909581549845194	0.008047151424694744	0.00813389488524022	0.008050671905712067	0.007974547466463663	0.008147640411880604	0.008029891135307382	0.008185843227136608	0.008094607771167191	0.008191070360813424	0.00819312474197908	0.00852684075029214	0.00807745686270907	0.00813158399874587	0.008086028107366146	0.008171028920139914	0.007733626877402552	0.008065247120819885	0.008066771685360033	0.008084485977049588	0.00828623402109875	0.008010330833214766	0.008171435264249807	0.00812099452447584	0.008022499169931585	0.008008975591322921	0.005874454673451838	0.00754675889822574	0.006598670518376759	0.007976575355654525	0.008187850192094252	0.008028602313239238	0.008308629160147256	0.007876442482413676	0.008016468160162906	0.008322965732818282	0.00790070812872497	0.009147357798721063	0.008093870500655865	0.008013566402880153	0.008024744326490365	0.008384468747944986	0.008078751626542549	0.007890220934517616	0.00790460773447239	0.00805855568281839	0.007975888653491647	0.007968160439196471	0.008120618292261078	0.008242159205251391	0.008170972400952525	0.009788418167486062	0.008274400063415639	0.007979499267888355	0.00805208569366769	0.008132611014982197	0.007945611188996787	0.007911640124345707	0.007948401366093264	0.008214621654281684	0.008057875348969328	0.00816172267801608	0.008708097750583827	0.007787636828927045	0.008196426899058178	0.007834037835771622	0.008275803472979236	0.008182530959791889	0.007923510750238139
unclassified-seq_SRR25051366	0.0020406508264628437	0.002063846149236346	0.008361749774732228	0.00246117511890864	0.0019786086383183246	0.003093609320778137	0.002168940897476625	0.00206395355340677	0.002333468020922555	0.002047704644677628	0.001937552951762733	0.0022143652835163977	0.0023018614931376398	0.002268333996472215	0.002165782737606861	0.0022043866039994386	0.0020132607889237447	0.0024091606479716503	0.001955201943302467	0.0021977235921226625	0.0028456803944336404	0.007571516723206599	0.0026679036275005083	0.0	0.0019059817955447745	0.0028443112895700194	0.00266539637954237	0.0029429748974177323	0.0022630462213329766	0.0031834479846897805	0.0024908527051731477	0.0020917462693406715	0.002093665039880082	0.0020693662075813887	0.0029665545063595816	0.002091413961636635	0.0020569218559146605	0.002245060134396039	0.002036762510733919	0.001971752198445909	0.0021924698064916845	0.0020942529045822897	0.002080141160237593	0.002301339210819982	0.002191427942857823	0.002104813972490802	0.0021747680162440422	0.002517702145869422	0.002153960006564544	0.0023896899221258023	0.002711745860772455	0.0021791866489690157	0.0028425481395829267	0.0023905795446457125	0.0021546798997574335	0.0019691074486714814	0.0019959227157554994	0.002847003312388082	0.0020137128615909826	0.002272396681429864	0.0021050047143716345	0.0023932347903918945	0.00223819110003314	0.0020961083435475287	0.002106322364448945	0.0022440494130534084	0.0028805832064902497	0.002443578042218389	0.0017959206204648359	0.0020954467413425446	0.0023578460071386133	0.0024550895751130107	0.0019647239331449	0.002078682368636824	0.002034692334043682	0.0020345834899041368	0.003218526475419137	0.0022092250702685817	0.0021125326120025596	0.0022085845784383736	0.0027553195995643326	0.0023037484780271253	0.002282107551248254	0.0018228526117021753	0.0021308260280298234	0.002087471558548562	0.0017792067366510886	0.0019583014496775773	0.0023251397793017064	0.001930847746987903	0.004038294312008758	0.002718931259194198	0.0019706887232502405	0.0020734528807135988	0.0019569395755261875	0.002164094768300857	0.0019469583574095698	0.002050765995962329	0.0020803526549876745	0.002605614482703299	0.0023604955697281694	0.0030927840932729956	0.001755802889060332	0.0022236256806524124	0.002787062731598168	0.002760131766567905	0.00197223738027322	0.002089606505029145
unclassified-seq_SRR25051375	0.002115290400578175	0.002022840375293176	0.008813330715582096	0.0024840452824894943	0.002272936855402746	0.003235810037018329	0.002255814965104924	0.0025166142376120736	0.002133886767458834	0.0023485447148939307	0.0022426912703217834	0.002550128465770311	0.0021640854171459637	0.002128566975823333	0.002350205439355377	0.0023429160216439583	0.0023990362695308267	0.0028505862767602467	0.002291696038464803	0.0025465122395253413	0.003019109590707081	0.008229396958844372	0.0028006140248033225	0.0021739600756959074	0.0	0.002847968376048815	0.0026577808803433106	0.0028883182069309966	0.0022983005748001403	0.0031558797227054063	0.0027685655881242227	0.0021942984182568323	0.0021931218087206886	0.0026533914937897215	0.0031995424515041185	0.002185856581101678	0.0020058531997154323	0.0024214361855513147	0.0024145998703218015	0.002057634165146516	0.0021645283627412743	0.002414179547057024	0.00235638308888983	0.0023679733704130225	0.0024302791747615625	0.0023219891130389133	0.0024704097981289017	0.002658486617803638	0.002319765302718996	0.002385966199432926	0.003056217475086074	0.0023667796786641217	0.0028843150482843164	0.0024856852279465397	0.0024416255973026316	0.001973056993276566	0.002515170417778011	0.002927762736671591	0.00231142058805887	0.002429775903983672	0.002470387124939954	0.0023376251296349016	0.0028796147019100582	0.002203573756456726	0.002205751736929854	0.0024397586451262374	0.0030357792765247017	0.002778460877337021	0.0021599149276404096	0.0026278634179871777	0.002510681073683958	0.002772062046830672	0.002231800241960937	0.0022726635686890788	0.0022979778192713145	0.001957738869695959	0.003197733432150444	0.002276576854729587	0.0022007814737223168	0.002367763600668865	0.003028898331512887	0.002399881711901855	0.002360674686318784	0.001992327755047542	0.0022218978588655204	0.0022578320958502565	0.0020181552472775684	0.0024086409368221707	0.0025140779531757497	0.0023278333305796705	0.004395082652307109	0.0031083883753341597	0.0022897659480332747	0.0021764206192209927	0.0021532816574365036	0.0023200114742999664	0.0021930994134443066	0.0023065254269638456	0.0025313475569395723	0.00309559888985212	0.0028423866737371972	0.0037105228986441478	0.00215236456473673	0.0023546495409082113	0.002929186537269396	0.0032490043125190144	0.0021553103531063455	0.001811741189724739
unclassified-seq_SRR25051376	0.0029929317380478922	0.0030930775575870764	0.009589383982434254	0.003482131500313925	0.002967026270312422	0.0038441214728949227	0.0031605883897168384	0.0032309699861965573	0.003160750325317276	0.0029623274138224445	0.0029930078735956843	0.0030473384457759614	0.003023160598373877	0.003026737218458996	0.002878142740464019	0.0031471151335247627	0.0034423769615524887	0.0036586350084989354	0.003273660447567312	0.003253425901973217	0.003763545791208463	0.008965891155209897	0.003331218664870314	0.0032447089330851853	0.0029921250864021233	0.0	0.003390652541946913	0.0035293047694707176	0.003113888114480763	0.00396185492961084	0.0034512223049586676	0.003060710422014566	0.002976528838340346	0.0033602739532330407	0.003750639176038435	0.002960215732387112	0.003055556084189067	0.0033336141039694385	0.003263306835959581	0.002914807876125081	0.0031702868022227323	0.003137902297000624	0.0033055279931517227	0.0032711988897892075	0.003418107746901541	0.0030698489271833163	0.0031667262804755186	0.0033408592944286896	0.003220432776330566	0.003305801355463861	0.003796211960081396	0.003245944024318933	0.003658077408410026	0.003217354212810519	0.0033219944342045686	0.002961156606711966	0.0031525657271657113	0.0035859035457653393	0.003216319408384141	0.0033078034108606586	0.003026951198199992	0.0033803282535758276	0.003623305308839752	0.003297414597405777	0.003225145657302194	0.0024712613516486375	0.003404799674888892	0.0027804068826097292	0.002959941537613341	0.0033542173783320723	0.003242908709482225	0.003419030110669463	0.0029980748292059035	0.0030416972665207706	0.003365947932215134	0.002963179058356	0.0043185805385699315	0.003028668372615927	0.0031095141549668864	0.0032072918861562475	0.003581180696542894	0.0031424263051320744	0.00310279245441629	0.0030718273269094974	0.0031389610609731684	0.003101516484384573	0.0031824402658058412	0.003096721515222548	0.003511242902076952	0.0032136855687930777	0.005096351085411275	0.003805323308916502	0.0032628152690182947	0.0031913590793148116	0.0032272042344187084	0.003337318018379375	0.003018094120287678	0.002971865523370436	0.0035040278520240093	0.003403604486006645	0.003394966833273539	0.004032282899093372	0.002996156567082072	0.003068074398142782	0.003360848960918146	0.003860546575982394	0.0032377076270747947	0.0029576473876947616
unclassified-seq_SRR25051378	0.00277103079343321	0.0027523972323048916	0.009406605894714681	0.0031568166067525204	0.0028824478059036687	0.003704382883898113	0.0030932559177864363	0.003184732026192539	0.0029440830182274743	0.002802730679650649	0.002870397024236711	0.0028814364576702114	0.002826684055994668	0.0027410099387297684	0.0028138088068490044	0.002908322257469129	0.003045981316629143	0.0035065251392598054	0.0031454117314218943	0.0030910586936592657	0.003581566590840998	0.008372005740722912	0.0033801617560910223	0.0030207279769805576	0.0027509514611122215	0.0033212664492967285	0.0	0.00324627573878927	0.002876312183788887	0.003500862714953934	0.003200127681723625	0.0030038197335440723	0.0028443434534034056	0.0030011588788409413	0.0035196904422013574	0.003019403014804333	0.0029397429509998916	0.00305388960402094	0.0030285717765173013	0.0028061840526325374	0.0031226543237475885	0.0029021063549744416	0.0029674028164693245	0.0030131709442708355	0.003087313580621429	0.0030423574356856567	0.0031003419626949337	0.0030872161734421806	0.0030627811974789807	0.0030246132920700884	0.0037290424332218023	0.0032318651808750463	0.0034540297431451226	0.003280045399187991	0.003251746127936923	0.0028872285998135013	0.002933049586139032	0.003278989541929798	0.003117869915033193	0.0030590074614117286	0.0028080047273448235	0.0029262221779054586	0.0032335817142512087	0.0031250307545286704	0.0030851177265727742	0.002542276091132331	0.0032826060695371256	0.0029372119837242547	0.0030348978396780944	0.0032323927289667586	0.003153368126730925	0.003104546225934038	0.0026086638911021532	0.0028474695348147446	0.0029275719730036216	0.0026239680694398635	0.004176690046815842	0.0027349764744617625	0.002811101097397347	0.0029542621790299775	0.003392373307289156	0.002981831862095825	0.002834872712096971	0.0027975703293285667	0.0031421290263273453	0.0029056375202663473	0.002729511665258077	0.0030141953211104415	0.0033431996352375967	0.002967809365634508	0.004402965196862609	0.0033796594635844977	0.0027985913173539786	0.002848145700713132	0.0029131037649181195	0.0031097631360511324	0.0027799773665140777	0.002947572377738138	0.0031805840195141427	0.003232164902532047	0.0032642247259916115	0.0038859562794141375	0.0027100639964468373	0.0032548430852905974	0.0032096067022286973	0.0036579150700160983	0.0027454841534682887	0.0028532680678915205
unclassified-seq_SRR25051384	0.003279425094277767	0.0032990202171383058	0.009755833271311935	0.0035743529297534867	0.003024167046142637	0.003928684505396915	0.0034045314293021903	0.003540774230103907	0.0033723295027337672	0.0032758006138633366	0.0032336743666290255	0.0033301133397338465	0.003271976994758184	0.003341502440155225	0.0034303444939402183	0.0034368790885121302	0.0035026416419207188	0.0038786845478346165	0.0034536549094148247	0.0034877186314208612	0.003972995987259108	0.008737708726439343	0.0037389566625331753	0.003438997183275564	0.003141348202437117	0.003706706328404601	0.003481105718304084	0.0	0.003364104988444529	0.003863164161851283	0.003599194655578027	0.0033291167597579337	0.0032643051946315334	0.0033624618096341555	0.0037518901626660203	0.0032875368087341315	0.0033312265468327727	0.003567326464773464	0.003417224522893624	0.003253612974905494	0.0033560717143294545	0.0034703351959940822	0.0033489952968519285	0.003521917562222194	0.0033833339692293895	0.0032517411113333005	0.0035080504520001187	0.0035274569319116915	0.00332885229433395	0.0034773576751695626	0.003916349724665648	0.0035728147262451384	0.0037996227866949842	0.003501726802718453	0.0035386596456671955	0.0032174852736670772	0.0035609296943562305	0.0036897824634791266	0.0032261102033683906	0.003401439849182706	0.0031591384948345493	0.0033229565780165424	0.003692400899364558	0.003509603159395631	0.0034357552497971816	0.002650203319983933	0.003568278577947086	0.002961440354140719	0.003296851915889491	0.0036860472197942718	0.003406238545078223	0.003431385394964412	0.0031363782297201344	0.0033444089127118107	0.0034819372105330433	0.0030774902384639222	0.004474181468173423	0.003417910902564491	0.0032834954214593123	0.003325740447300361	0.003564946269972777	0.0033695166989315154	0.003355546262093915	0.0031941763755396133	0.003279682321541243	0.0034654231298342957	0.0031936883359686254	0.003367112234689854	0.0035816148200677306	0.0035023071878436817	0.005127522321500156	0.003862875278073639	0.0033166613221616986	0.0032335678864861563	0.0032307052246686964	0.0034063932193764456	0.0032794807529327344	0.0030951702768762216	0.0034765130849538405	0.003440546564780779	0.003504081967241233	0.004322969760125161	0.0031484335969258668	0.0032318470454346256	0.0036174260240755323	0.003957353734686506	0.0031509679842509557	0.0032696849706241563
unclassified-seq_SRR25051385	0.0023886141999827828	0.0025052061648975187	0.008924648996529663	0.0029543887647782456	0.002436049689887467	0.003786957259406364	0.00286538103094493	0.002893525743396588	0.0029421063696377456	0.002552769680463745	0.002610754151372252	0.002625539153679354	0.002492813108613777	0.002574291812258147	0.0026349243455314085	0.0026370423740998445	0.00285214664858811	0.0032075958128270562	0.002632949690387188	0.002695262650648868	0.0033916625196161497	0.008335565493386965	0.003109128471234102	0.0026408205206276945	0.0024111059656090846	0.0030654870017122818	0.0028883905933969195	0.0031850166252126518	0.0	0.0033151358831970956	0.002822858279782849	0.002557685848488234	0.0024216646126796193	0.0027341075682260733	0.0036174678100514192	0.002577641023782696	0.002448294681559865	0.0028906441325812627	0.0027106731023032273	0.0025797705793908807	0.002728753729783642	0.0026415671473616954	0.0027158185213878635	0.002606371921072522	0.0027428958959738914	0.002666280754518452	0.0026764180865435404	0.0028225831013959837	0.0026624627956204966	0.0027625038030282415	0.0031207330714279444	0.00286938790971912	0.003236459677200749	0.0029116514456560385	0.0027522534975700135	0.0024341738694642913	0.002640783634788757	0.003202660112375902	0.002752407381640164	0.0029864968362077957	0.002735435992506013	0.0025647918518338247	0.0031281052854383535	0.002943670220550516	0.0025949167244516463	0.002688318986317924	0.0033556214371589306	0.003004190866260834	0.002662079321254155	0.0027346159232611708	0.002970147242856866	0.0030896225098827976	0.0022739759492277725	0.0026402125672504743	0.0027116265113096014	0.002383389729379325	0.003779930049324462	0.002476686845500814	0.0025350056767033742	0.0025237082167615054	0.003329970839662042	0.0027970952430831243	0.002560254082596315	0.002344558408447281	0.0026157481029320815	0.002643115021900193	0.002406920939433313	0.0028698298568181116	0.002731518036399561	0.0025860071579837927	0.004580104929498052	0.003169208214252762	0.0025732052532096636	0.0026428340095102153	0.0025854076027113804	0.002653476289729891	0.0024906796592495577	0.0026815971685028644	0.0029838021411011124	0.0030804683964474706	0.003053052116283342	0.0039481416706259355	0.0025447753891686647	0.0026748218883836856	0.0032457952947976864	0.0036076130479667594	0.002496452556104299	0.002480073838828239
unclassified-seq_SRR25051386	0.0034495975100934883	0.003532391107165422	0.009986234084956186	0.004002900077827322	0.0034504680705862473	0.004099763412536013	0.003851989410832212	0.003861302613256539	0.003732917356772307	0.0034038705419158067	0.0035125426076518694	0.003628988043963974	0.003568611466726681	0.0036528960109831615	0.003497332887522442	0.0034203352196810386	0.003723977800262425	0.004077558788493043	0.003700519036645933	0.003835251851634951	0.004080704427395039	0.008917544669171095	0.0038185777159478445	0.0037243808044208943	0.003443615994155047	0.004048368989632308	0.0036790313244286035	0.0037382849933914326	0.0034985480792415428	0.0	0.003668547126787711	0.0036932848997019135	0.003615806081275825	0.0037280643381102795	0.003725713350692833	0.0036170982117297496	0.0035602112153055613	0.003712646004616337	0.0036677239151441604	0.0034420470014460895	0.0037517700470700147	0.003671023268959953	0.0035976300805277456	0.003859698377739405	0.0035561741706949044	0.0036804686959689414	0.003629917477353196	0.003737287391326471	0.0034323824416208765	0.003621910836294385	0.0041157800184930555	0.0035807551490507567	0.003796652975143069	0.0037307792395333524	0.0036602629926192273	0.0033501105589430836	0.0036060482356118336	0.00389625615905377	0.0038180269758178623	0.003780072057724924	0.0035900286792667113	0.0035653185292261707	0.004016806699553662	0.003919315580581648	0.0037229057507371798	0.0024986784608282972	0.0034715542371611687	0.002924290909663846	0.003469699861819217	0.003989661550212276	0.0034797989174822144	0.003867063805409926	0.0032738589778420167	0.0035270907624923875	0.003820119697417231	0.003420478687762821	0.0047187117223823054	0.003523810565266451	0.003483238924701615	0.0036376555849815004	0.003981060696537187	0.00358225023948272	0.003623049618738593	0.0035151783496338656	0.003708301104505754	0.0034857064158225334	0.0034848316359583635	0.0036646939142233157	0.0037479936477700163	0.0035755449425363827	0.005369491482480293	0.0038952399671507406	0.003673103941885426	0.003750332943645631	0.0036622059956708678	0.0038710786264190096	0.003601134635060914	0.003322992027940413	0.003760195584136292	0.003717251885299614	0.0038087710651332493	0.004228582870290896	0.0032447708282728805	0.003625229229910858	0.0035506984320528606	0.0039800280920617	0.003413634139331208	0.0034524860093943207
unclassified-seq_SRR25051387	0.002782990620572438	0.002813895301642519	0.009277843083882287	0.003306863450918985	0.0030099053072520352	0.0035884655993260097	0.003063278979292452	0.003170355161652067	0.0031718603923728307	0.00283755140493232	0.0030982795269185104	0.002859027951420251	0.00310179015793329	0.003021144341102408	0.003085445036747975	0.003119747473332909	0.0032889006592870607	0.003758199943496446	0.0031385197426476016	0.0031665774802406756	0.0036736212859196427	0.008716759613607801	0.0034465565473241785	0.002909745445936524	0.002928942168406991	0.003467434759707455	0.003280140146250338	0.00345919357281643	0.0028814785647700136	0.0035809934778505696	0.0	0.0027854581922557293	0.002880841968467961	0.0030444831019385953	0.0036614088102487788	0.0027960798093773255	0.0028079108983991123	0.0032105422940019767	0.003081979101465818	0.0030999205840711898	0.002900858391104234	0.003173319340333873	0.003092898496495331	0.0028718063905628054	0.0030598280540651075	0.003072563979579915	0.003311033513400987	0.003167007690945631	0.0029904637011983195	0.003122749257519623	0.003615190489455457	0.0031564103791091244	0.003682844409913025	0.0032097592505566726	0.0030277491355847025	0.002738681217796315	0.0032791865662135777	0.0034451064115011434	0.0030758055740821603	0.003348335977149961	0.002975647554704262	0.0031347777578087815	0.0034699576612234745	0.0031145064763015533	0.003022261388708558	0.002628548377195823	0.0034387616022085285	0.0029821993289309684	0.002777548967124372	0.0033485995577142175	0.003182784208729322	0.0031709455698843672	0.0028628633652506147	0.0032283504353651164	0.0031292641658469383	0.0028172657301879897	0.004163088557814578	0.0028882293712781623	0.0028678839220248786	0.003051947743844624	0.003605185474884756	0.0030527426025988356	0.0029618306768355255	0.0028043926358166243	0.003180031537039569	0.0029861540027881278	0.002924996440874308	0.003044050584549961	0.0032097536776673962	0.003091388790971331	0.004939099960913585	0.0034964567616983925	0.002988323857994702	0.002909174764924747	0.00306806510488734	0.003061438932740254	0.0029769335878090477	0.003151232189375951	0.003172990037315399	0.003460048075625636	0.0031586195985664122	0.0038558604940795447	0.0027662223639430784	0.0031868243731761016	0.0034574305919256535	0.0039008632427638985	0.0028138802019898523	0.002686494594866875
