sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.001_1x_novaseq_profR.hist	histogram	genome-skim	1.27	163836191	0.66	40.01	0.0039	150
club-moss_0.01_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.14	200648585	0.67	29.72	0.0184	150
club-moss_0.0_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.14	194477554	0.52	41.80	0.0184	150
club-moss_0.01_8x_20.hist	histogram	genome-skim	8.73	190289709	0.68	30.38	0.0130	150
club-moss_0.001_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.24	167873964	0.68	38.53	0.0120	150
club-moss_0.01_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.41	188261987	0.70	30.40	0.0135	150
club-moss_0.001_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.54	163527963	0.64	39.01	0.0137	150
club-moss_0.0_8x_23.hist	histogram	genome-skim	8.87	187218927	0.48	42.12	0.0086	150
club-moss_0.0_4x_23.hist	histogram	genome-skim	4.28	193999120	0.47	41.08	0.0080	150
club-moss_0.0_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.26	164201543	0.67	39.96	0.0121	150
club-moss_0.0_2x_novaseq_profR.hist	histogram	genome-skim	2.35	176480207	0.56	39.61	0.0038	150
club-moss_0.0_2x_20.hist	histogram	genome-skim	2.55	162664414	0.64	40.40	0.0124	150
club-moss_0.001_2x_novaseq_profR.hist	histogram	genome-skim	2.35	176982252	0.58	37.00	0.0037	150
club-moss_0.001_1x_25.hist	histogram	genome-skim	1.28	162261717	0.68	37.31	0.0046	150
club-moss_0.01_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.25	184924694	0.73	29.88	0.0128	150
club-moss_0.001_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.07	201130023	0.51	39.08	0.0183	150
club-moss_0.01_4x_23.hist	histogram	genome-skim	4.31	192575365	0.67	28.83	0.0066	150
club-moss_0.0_4x_25.hist	histogram	genome-skim	4.17	199249452	0.45	40.07	0.0051	150
club-moss_0.0_8x_novaseq_profR.hist	histogram	genome-skim	8.47	196158811	0.45	39.42	0.0045	150
club-moss_0.0_2x_25.hist	histogram	genome-skim	2.42	171409174	0.59	39.03	0.0046	150
club-moss_0.01_2x_25.hist	histogram	genome-skim	2.18	190379085	0.70	29.27	0.0041	150
club-moss_0.0_1x_20.hist	histogram	genome-skim	1.22	169739934	0.66	39.67	0.0110	150
club-moss_0.001_8x_MiSeqv3L250R.hist	histogram	genome-skim	9.74	170653486	0.55	44.12	0.0171	150
club-moss_0.001_1x_20.hist	histogram	genome-skim	0.99	210140054	0.50	38.72	0.0110	150
club-moss_0.0_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.27	194419540	0.51	43.20	0.0203	150
club-moss_0.001_8x_25.hist	histogram	genome-skim	8.59	193277018	0.48	38.89	0.0055	150
club-moss_0.01_2x_novaseq_profR.hist	histogram	genome-skim	2.16	191925422	0.69	28.22	0.0033	150
club-moss_0.01_8x_HiSeq2500L150R.hist	histogram	genome-skim	9.20	180576947	0.69	39.06	0.0269	150
club-moss_0.001_8x_HiSeq2500L150R.hist	histogram	genome-skim	13.13	126525524	0.75	62.16	0.0328	150
club-moss_0.01_8x_novaseq_profR.hist	histogram	genome-skim	8.23	201751721	0.64	27.99	0.0034	150
club-moss_0.0_4x_novaseq_profR.hist	histogram	genome-skim	4.15	200306086	0.44	39.56	0.0041	150
club-moss_0.0_1x_25.hist	histogram	genome-skim	1.30	159295425	0.66	39.22	0.0046	150
club-moss_0.0_1x_novaseq_profR.hist	histogram	genome-skim	1.32	157460368	0.66	38.18	0.0039	150
club-moss_0.001_8x_23.hist	histogram	genome-skim	8.75	189849802	0.49	40.47	0.0083	150
club-moss_0.001_1x_23.hist	histogram	genome-skim	1.29	160421079	0.69	37.24	0.0064	150
club-moss_0.01_8x_23.hist	histogram	genome-skim	8.49	195753904	0.65	29.89	0.0068	150
club-moss_0.0_8x_HiSeq2500L150R.hist	histogram	genome-skim	13.68	121454308	0.75	67.71	0.0336	150
club-moss_0.0_4x_20.hist	histogram	genome-skim	4.37	190260710	0.49	42.63	0.0143	150
club-moss_0.0_8x_20.hist	histogram	genome-skim	9.46	175640543	0.52	45.09	0.0159	150
club-moss_0.0_1x_HiSeq2500L150R.hist	histogram	genome-skim	1.01	205680809	0.56	38.29	0.0162	150
club-moss_0.001_8x_20.hist	histogram	genome-skim	9.24	179714524	0.52	43.09	0.0155	150
club-moss_0.0_8x_25.hist	histogram	genome-skim	8.65	192147358	0.46	40.59	0.0058	150
club-moss_0.001_4x_23.hist	histogram	genome-skim	4.21	197502240	0.47	39.17	0.0078	150
club-moss_0.001_4x_novaseq_profR.hist	histogram	genome-skim	4.11	202311825	0.46	37.81	0.0039	150
club-moss_0.01_8x_MiSeqv3L250R.hist	histogram	genome-skim	9.08	182897345	0.70	31.13	0.0142	150
club-moss_0.01_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.13	183200694	0.78	28.61	0.0117	150
club-moss_0.001_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.58	181508356	0.53	42.77	0.0154	150
club-moss_0.01_4x_novaseq_profR.hist	histogram	genome-skim	4.18	198516027	0.65	28.71	0.0033	150
club-moss_0.01_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.87	237804806	0.56	29.20	0.0161	150
club-moss_0.001_4x_20.hist	histogram	genome-skim	4.23	196405268	0.49	41.34	0.0141	150
club-moss_0.01_4x_20.hist	histogram	genome-skim	4.27	194598505	0.69	29.85	0.0124	150
club-moss_0.001_2x_23.hist	histogram	genome-skim	2.46	169018171	0.63	38.11	0.0068	150
club-moss_0.01_1x_25.hist	histogram	genome-skim	1.13	184028331	0.74	28.38	0.0044	150
