sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.01_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.14	182724722	0.79	29.27	0.0116	150
club-moss_0.001_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.59	180855175	0.53	42.55	0.0154	150
club-moss_0.001_8x_HiSeq2500L150R.hist	histogram	genome-skim	9.66	171959368	0.55	63.29	0.0328	150
club-moss_0.0_8x_HiSeq2500L150R.hist	histogram	genome-skim	13.64	121761647	0.75	66.50	0.0336	150
club-moss_0.01_1x_23.hist	histogram	genome-skim	1.12	185281789	0.75	29.70	0.0061	150
club-moss_0.01_4x_20.hist	histogram	genome-skim	4.27	194443161	0.69	29.96	0.0124	150
club-moss_0.0_2x_25.hist	histogram	genome-skim	2.42	171735561	0.59	39.83	0.0046	150
club-moss_0.001_8x_23.hist	histogram	genome-skim	8.74	190149312	0.49	40.67	0.0083	150
club-moss_0.01_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.81	255079453	0.53	28.45	0.0160	150
club-moss_0.001_4x_25.hist	histogram	genome-skim	4.12	201627042	0.46	38.07	0.0049	150
club-moss_0.001_1x_novaseq_profR.hist	histogram	genome-skim	1.27	163751273	0.66	39.79	0.0039	150
club-moss_0.001_4x_20.hist	histogram	genome-skim	4.22	197066307	0.48	41.73	0.0141	150
club-moss_0.01_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.11	196901476	0.70	29.02	0.0177	150
club-moss_0.001_8x_25.hist	histogram	genome-skim	8.59	193299488	0.48	39.24	0.0055	150
club-moss_0.001_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.19	173969387	0.66	38.58	0.0120	150
club-moss_0.0_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.24	167006615	0.67	40.14	0.0120	150
club-moss_0.001_2x_23.hist	histogram	genome-skim	2.45	169444942	0.62	37.55	0.0068	150
