sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.05_2x_1.hist	93890830	2061655	431861	159117	86807	53558	34115	16760	14391	16462	19202	9469	3634	2528	3136	4537	7196	9606	1959	1065	690	437	2074	4033	4638	2575	580	185	60	29	7	1	4395	4501	1431	88	24	12	1	0	2211	1907	1011	378	62	19	7	1	0	4390	103212484
moss_0.2_4x_1.hist	103975939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103975939
moss_0.1_2x_1.hist	102279326	808179	79623	31807	17852	11199	6788	6062	2551	1300	817	922	1281	1145	591	187	106	43	5	5	9	14	65	100	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104138832
moss_0.15_8x_1.hist	103478880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103478880
moss_0.15_2x_1.hist	103470696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103470696
moss_0.1_8x_1.hist	102368307	667010	95128	37570	17960	11259	6376	3131	3189	2383	1152	862	1198	661	477	256	146	60	97	77	49	14	7	13	27	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103682880
moss_0.0_2x_1.hist	50015346	11556235	1961173	839729	467192	291636	306681	150676	79781	91269	106462	120301	111223	61483	31814	11770	18669	24922	52468	59887	38845	12138	5258	3756	8026	25683	55031	17720	5905	2951	873	258	102	10	2	28761	22351	12190	2437	134	43	16	7	1	0	0	0	0	0	42907	111320852
moss_0.0_8x_1.hist	53128078	6711897	1540123	619971	316950	200005	253874	124731	184309	93996	70304	79443	57559	34505	42811	53132	30628	20955	44115	24017	20141	27795	12043	11407	23373	12984	4044	10785	16176	8087	2395	710	16819	10180	3238	201	56	16039	3433	189	62	4049	10104	3788	630	238	3585	1194	397	12792	98493894
moss_0.0_1x_1.hist	50769061	9694432	1727334	741334	415129	260087	410154	201514	79345	45507	53082	59981	83391	131917	68262	21718	12519	5215	5042	12410	23441	38376	98044	28688	1686	935	210	66	21	9	1	0	41858	36676	11668	728	208	112	21	0	0	0	0	0	0	0	0	0	0	51075	104072626
moss_0.0_4x_1.hist	51728353	8299644	1686386	713029	382465	233392	206952	184866	190948	97382	73297	82825	74796	41346	24996	36169	57371	58172	9253	10598	20018	32771	42810	12525	1299	4157	9894	26385	12336	6167	1826	541	29009	3345	1063	65	17	8	15840	14151	4716	1931	1024	383	62	19	7	1	7439	19335	102107015
