sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
oyster_0.001_2x_1.hist	63189942	7376926	1330220	556666	289348	172685	98053	87588	132303	93171	45110	24470	34020	56172	36793	11705	6747	3173	6680	16443	31058	12168	5272	1541	299	958	2280	6079	16623	8310	2461	730	291	32	9	0	0	7705	12313	683	226	91	47	16	1	0	0	0	0	13252	97862599
oyster_0.02_1x_1.hist	82582343	4968145	1031770	366515	200242	127106	86196	76997	85884	43800	21206	10457	4013	5336	6620	9579	15194	20282	7667	4173	2706	844	365	163	349	1116	2657	7085	2360	1179	629	1257	7825	901	285	16	3	1	0	0	0	0	0	0	0	0	0	0	0	8584	101641891
oyster_0.01_1x_1.hist	74226709	5768226	1223933	444491	251448	158503	167612	149725	62024	31631	15314	12728	17695	29217	36249	26474	15261	6357	1010	549	426	697	3312	6439	13758	17415	3931	1265	420	209	61	17	5	0	2762	8660	2488	1356	270	14	3	0	0	0	0	0	0	0	0	13130	99277299
oyster_0.0_1x_1.hist	62024024	8776267	1574062	618299	343119	213874	272972	134114	52806	26930	31412	35495	49348	81480	56822	18078	10420	4341	1020	2510	4741	7761	36868	21222	1247	691	155	48	15	6	0	0	25887	13034	4146	258	73	38	6	0	0	0	0	0	0	0	0	0	0	25780	100047821
oyster_0.008_1x_1.hist	71764074	5693986	1145927	447330	219511	139044	144827	129371	101240	51631	24997	12327	10125	16717	20740	30011	39730	16553	2632	1432	928	289	560	1089	2327	7447	17724	7523	2506	1252	370	108	42	3	0	10359	2977	1623	323	16	4	0	0	0	0	0	0	0	0	13844	97333147
oyster_0.0_2x_1.hist	61913297	8028243	1423577	596326	310918	185870	79545	71056	107330	122785	73838	36414	17462	28832	35772	36429	20999	8748	2180	5365	10134	16590	24993	7312	429	237	52	15	16569	8871	2627	779	310	34	10	4409	11973	6530	1305	71	22	8	3	0	0	0	0	0	0	17250	99074514
oyster_0.0_4x_1.hist	62690481	6689063	1378061	560884	265807	168081	196767	141260	55620	63628	74220	54027	20741	33066	41025	13052	8112	10829	22797	14435	9362	10898	4721	2952	6308	15315	3457	1112	369	183	9362	8840	3535	406	128	7	7435	4054	809	43	13	2925	3711	1390	230	75	33	10	2	9683	96008687
oyster_0.006_8x_1.hist	69980827	5118123	1131815	434194	219882	137119	114387	102180	75582	45387	52942	37061	19354	28275	14630	13853	20481	8532	5147	12668	9926	3100	3179	6181	7292	4050	1395	3719	5642	2820	1189	2378	5301	610	1083	3618	1039	565	112	4431	1476	604	319	118	2616	1260	564	187	61	3769	95462459
oyster_0.002_1x_1.hist	60838329	13620664	1706113	724547	404242	252740	328370	161332	63523	39895	46536	52584	73108	55188	28557	9085	5236	4626	9739	23973	45281	19100	8275	2420	141	77	16	4	0	0	1920	3839	39058	4504	1432	88	24	12	1	0	0	0	0	0	0	0	0	0	0	27388	110940093
oyster_0.004_2x_1.hist	67010600	6122809	1153316	478936	242957	145794	92846	82937	125277	85985	41631	20530	12814	21158	26250	37985	21896	9122	1607	3955	7469	12228	20068	5871	344	190	41	12	3566	17057	5053	1500	599	68	20	0	0	0	13779	764	253	103	53	19	2	0	0	0	0	11109	96615968
oyster_0.002_4x_1.hist	65145087	6281617	1277718	520081	246534	156019	178305	148742	58566	53073	61907	61598	23648	15446	19164	27731	21241	8849	5104	12562	21726	6788	2940	1392	2974	9517	10859	3496	1164	581	1424	2847	13432	1548	491	29	7	4806	1292	70	422	5110	2711	1015	168	55	23	6	1	8236	96356143
oyster_0.002_2x_1.hist	64854534	6972186	1281063	533700	273534	163267	81044	72394	109352	123964	60019	29599	11566	19097	23693	34285	28298	11790	1938	4769	9008	14747	17605	5150	301	166	36	10	18219	9108	2697	800	319	35	10	0	0	15405	4394	243	80	31	15	4	0	0	0	0	0	13405	97929635
oyster_0.006_2x_1.hist	69624071	5725331	1132336	461235	219197	137911	141610	126497	89324	45554	22055	22415	31163	51454	28892	9192	5297	2553	5375	13231	21834	6822	2955	863	517	1654	3937	10497	8530	4264	1262	374	148	16	4	0	2117	12981	2595	143	46	18	8	2	0	0	0	0	0	10728	97229368
oyster_0.01_4x_1.hist	73328945	5120004	999534	407184	193590	121995	134231	99624	42225	48304	56174	27702	11636	19213	23837	11627	7949	10610	11019	5998	3889	1337	6352	12196	716	1072	2552	6805	5013	2505	741	219	86	9	9660	602	172	92	17	0	2850	2833	1503	562	92	29	12	3	0	4859	97016313
