sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.01_1x_novaseq_profR.hist	histogram	genome-skim	1.11	186613129	0.74	28.50	0.0036	150
club-moss_0.0_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.61	180153251	0.51	45.71	0.0157	150
club-moss_0.0_2x_20.hist	histogram	genome-skim	2.56	162542557	0.64	40.24	0.0124	150
club-moss_0.0_4x_25.hist	histogram	genome-skim	4.17	199106001	0.45	39.46	0.0050	150
club-moss_0.0_8x_23.hist	histogram	genome-skim	8.87	187330572	0.48	41.66	0.0086	150
club-moss_0.001_1x_23.hist	histogram	genome-skim	1.28	161704116	0.69	36.70	0.0063	150
club-moss_0.01_4x_25.hist	histogram	genome-skim	4.24	196118588	0.66	28.19	0.0043	150
club-moss_0.001_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.24	168076015	0.68	37.52	0.0121	150
club-moss_0.001_1x_20.hist	histogram	genome-skim	1.30	159371838	0.73	36.88	0.0110	150
club-moss_0.0_2x_23.hist	histogram	genome-skim	2.48	167223007	0.61	39.00	0.0069	150
club-moss_0.001_1x_novaseq_profR.hist	histogram	genome-skim	1.27	163934012	0.66	37.77	0.0039	150
club-moss_0.01_8x_MiSeqv3L250R.hist	histogram	genome-skim	8.98	185034460	0.69	30.60	0.0142	150
club-moss_0.0_1x_20.hist	histogram	genome-skim	1.23	168516914	0.66	38.07	0.0110	150
club-moss_0.001_8x_20.hist	histogram	genome-skim	9.25	179542769	0.52	43.66	0.0155	150
club-moss_0.01_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.25	184858924	0.73	29.88	0.0128	150
club-moss_0.0_1x_25.hist	histogram	genome-skim	1.29	161587257	0.65	40.10	0.0046	150
club-moss_0.001_4x_novaseq_profR.hist	histogram	genome-skim	4.12	201431027	0.46	37.97	0.0039	150
club-moss_0.01_4x_23.hist	histogram	genome-skim	4.31	192729703	0.67	28.72	0.0066	150
club-moss_0.01_1x_25.hist	histogram	genome-skim	1.12	185333049	0.74	27.52	0.0043	150
club-moss_0.01_2x_23.hist	histogram	genome-skim	2.20	188530838	0.71	28.27	0.0062	150
