sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
nematode_0.01_4x_1.hist	168894003	8057762	1367118	539057	273456	171285	153358	123843	48762	55783	65068	38772	14884	21163	26257	24820	14307	5960	9087	22369	14508	4533	6092	11845	9086	5047	1138	2331	11647	5822	1724	511	2439	7318	11323	706	202	109	20	6346	7766	3181	1687	631	104	33	14	10028	3484	2089	207065259
nematode_0.002_2x_1.hist	154997219	10037266	1922772	704446	399767	252265	245007	120374	55740	63766	74380	84049	44880	24808	12836	10291	16324	21791	32251	17557	11387	3557	1540	2370	5063	16202	25443	8192	2729	1363	11862	3523	1408	161	50	2	0	12981	20407	1132	376	153	80	29	3	0	0	0	0	31753	204081381
nematode_0.01_8x_1.hist	168994340	7861072	1383936	537328	279248	173954	152014	109569	63082	72165	47907	23626	30552	28226	14772	21375	15328	17487	12436	6769	10108	16547	8899	2602	3973	12713	7077	2278	758	10436	3091	917	6123	7946	2527	156	44	8268	7640	423	140	56	1151	10274	1711	569	254	83	26	9689	206664632
nematode_0.002_4x_1.hist	154421361	10366199	1825388	691432	381087	236596	122903	99076	140256	71529	48938	55299	58265	32208	16665	16096	25531	10636	5967	14687	27741	13096	5673	3138	6704	21454	6552	2109	1282	17952	5318	1579	630	71	9721	10205	2933	1598	318	16	4	7000	10727	4021	669	222	98	31	9	18849	204573270
nematode_0.02_2x_1.hist	182612916	5102159	1031555	382313	212703	132775	100515	89787	39219	29026	33857	38257	29303	16197	8380	7836	12429	16591	18047	9824	6371	1990	1548	3010	6432	20582	4646	1495	497	247	2421	4842	10499	1210	384	23	5	2	9515	3698	1231	503	266	98	15	4	0	0	0	14630	208378826
nematode_0.008_4x_1.hist	165938417	8964363	1451390	581741	288491	182370	176130	86534	70344	80473	60883	30025	18110	29902	37100	13734	8698	11611	24443	13307	8630	5410	18054	5282	1047	3351	7976	17362	5786	2892	855	253	1251	3752	19506	1218	349	189	36	1	7124	7501	3980	1491	247	81	35	10	2	17868	207535028
nematode_0.02_8x_1.hist	181673235	5292696	969977	376938	193363	121161	88092	78690	50450	41834	25346	27549	27940	15444	13072	18915	14925	6218	9780	12615	8182	2555	5527	10746	5863	3256	2232	5953	7139	3568	1818	3635	6124	705	675	4497	1291	703	5129	283	93	531	5195	1947	323	106	46	14	3	7722	207990141
nematode_0.006_8x_1.hist	162228626	9202908	1578455	612956	319552	199155	163083	101134	108121	55141	51407	58089	25859	20190	25050	25180	14514	8873	18679	16740	10857	3391	12874	16629	1749	5598	13323	4549	1515	4968	9983	2965	1291	3874	8816	550	157	84	13286	2265	754	308	162	11583	1929	642	286	94	265	12550	205843465
nematode_0.002_8x_1.hist	153984125	10740410	1773901	690055	359911	224432	151833	135629	101774	68217	79522	39217	54306	31887	16499	17890	28377	11987	12079	9547	18032	21265	9213	2695	4819	15420	13843	4457	1484	741	15430	8804	3520	405	127	9129	5446	2969	592	740	8093	3315	1759	658	4760	4248	1903	633	210	12806	205061097
nematode_0.02_1x_1.hist	183188494	5336840	1176473	416267	225656	144564	78294	69938	105642	79414	38449	18961	7278	4871	6043	8744	13869	18513	28230	15368	9967	3113	3188	6199	363	201	44	13	3	0	15535	21904	8760	1009	320	19	4	1	0	0	0	0	0	0	0	0	0	0	0	23665	208556749
nematode_0.006_4x_1.hist	162370399	9588796	1500518	612281	299826	189860	187029	109378	70875	81080	70016	34529	16959	28002	34742	19978	11515	5678	11954	27987	18153	5671	2456	3514	7509	21773	4915	1581	526	6898	14950	4441	1775	203	63	1269	13690	7466	1492	81	26	9	9768	3782	629	208	92	29	8	17298	206908093
nematode_0.006_1x_1.hist	162485326	9230644	1664486	617392	351304	221986	214198	174393	68666	35018	25340	28633	39808	65728	39403	12536	7225	3009	2646	6512	12300	20136	41236	12065	708	392	87	27	8	3	0	0	9879	29638	14938	932	267	144	27	0	0	0	0	0	0	0	0	0	0	42120	205576148
nematode_0.004_1x_1.hist	158976494	9725343	1789215	665435	376040	236761	255356	130764	51487	39993	46650	52713	72739	40209	20806	6619	3814	3089	6503	16007	30234	38087	16503	4828	283	156	34	10	2	0	0	0	46479	12815	4076	253	71	38	6	0	0	0	0	0	0	0	0	0	0	44724	204886225
nematode_0.001_2x_1.hist	153024532	10249953	1985030	725434	412627	260690	245520	178983	70473	41137	47984	54221	75383	49795	25766	8197	4822	6437	13550	33354	21635	6760	4793	9320	14773	8206	1852	595	8268	24865	7366	2187	874	99	30	0	0	10460	22995	1276	424	172	90	33	4	0	0	0	0	30948	203671696
nematode_0.0_2x_1.hist	151152833	10488237	2041618	747964	423044	266481	253929	124758	56416	64539	75282	85068	58910	32565	16850	5875	9319	12439	26187	34142	22145	6919	2997	1563	3340	10689	25441	16218	5405	2701	799	236	93	9	22319	4121	1184	644	3393	10249	3415	1398	741	277	45	14	5	0	0	32871	203520083
nematode_0.008_8x_1.hist	165802034	8569687	1474517	574378	297218	185818	133545	119293	77608	70549	42260	47753	19450	23519	29181	19387	11175	14917	20244	11020	7147	4280	20331	10571	1163	3722	8859	9744	3247	1622	5327	7784	3112	358	4100	8065	2317	1263	1566	8120	2705	1107	587	2426	5967	1988	890	295	97	10314	206360796
nematode_0.01_1x_1.hist	170266780	7949277	1487692	576059	274194	175386	112316	100329	151548	79528	38505	18988	16687	27552	34184	10875	6268	2610	4966	12223	23087	37796	18118	5300	310	171	37	11	2	0	0	0	6209	18628	22690	1417	406	220	43	1	0	0	0	0	0	0	0	0	0	33891	207384960
nematode_0.0_4x_1.hist	149734977	10929472	1935790	729487	403229	250770	131668	93582	141357	99361	48107	48060	66817	36935	19112	13330	21143	28225	17471	9511	6168	4150	19713	27549	1619	1538	3660	9759	19381	9689	2870	851	339	38	13509	10150	2917	1590	317	16	4	11228	5959	2233	371	122	54	17	4	24350	203296186
nematode_0.02_4x_1.hist	181765414	5645468	948517	383177	187045	118405	122152	72915	36151	41356	48239	23789	11852	19569	24279	13537	7953	10616	14364	7819	5071	4464	18214	5328	356	1140	2712	7232	9931	4964	1470	435	550	1651	13096	817	234	126	24	0	6563	2950	1565	585	96	31	12	3	0	10246	208835507
nematode_0.0_8x_1.hist	149494313	11420194	1859784	724950	376820	235489	196045	96319	126046	82264	59499	67232	45997	33632	34138	12662	20084	26811	9588	7374	13929	22803	13472	3941	5531	17698	3995	1285	14920	8764	2687	5374	10084	1162	368	9341	3615	1971	393	8849	2948	1207	639	6451	5669	1888	845	280	92	14373	204039105
nematode_0.0_1x_1.hist	151510480	10281720	1971481	728461	413062	260542	270907	183753	72351	36898	32904	37180	51691	85350	57772	18381	10595	4413	801	1972	3724	6096	28956	56302	3310	1838	414	132	43	20	5	0	9260	27780	21721	1356	389	211	41	1	0	0	0	0	0	0	0	0	0	45971	202129057
nematode_0.004_2x_1.hist	159378860	9650624	1804251	668580	375748	235885	195283	95944	60619	69347	80891	74347	28543	15777	8957	12961	20557	27443	26757	14567	9447	2951	4366	8489	18140	19457	4392	1413	470	234	2391	4782	25077	2891	919	56	15	7	5650	11773	3923	1606	851	318	52	16	6	1	0	28573	205828174
