sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
nematode_0.02_4x_1.hist	181612508	5146283	980726	373963	202099	123943	92460	82593	54311	27904	32548	36778	18119	13769	17082	24718	14248	5935	3257	8017	15142	8762	3796	1763	3767	12054	5695	1833	610	304	8184	8715	3485	401	126	6	1562	8463	1691	92	29	11	5183	1942	322	106	46	14	3	9561	207614744
nematode_0.004_4x_1.hist	158570905	9638837	1724475	651364	359611	223481	115676	87239	131775	89402	43285	29414	40893	48109	24894	7919	9372	12511	26338	18141	11766	3675	4938	9601	20516	11397	2572	827	874	12241	13329	3959	1582	181	56	2	14820	8083	1615	88	28	10	2320	11358	1892	629	281	92	29	16944	204848490
nematode_0.006_4x_1.hist	162373124	9755603	1507299	617795	300033	190268	178096	141104	55558	62700	73137	55725	21393	15084	18714	27080	28292	11787	4009	9868	18640	20277	8785	2569	2552	8165	19433	6257	2084	1041	307	413	22173	2556	812	49	13	6	0	14608	7710	3158	1675	627	103	33	14	3	5802	14235	207546490
nematode_0.0_1x_1.hist	150365012	10247872	1999885	730276	415977	263703	228402	204027	120842	61628	29838	26193	36416	60128	74603	23736	13682	5699	905	1416	2673	4376	20786	40417	20476	11374	2567	825	274	136	39	10	13322	30751	9783	610	174	94	17	0	0	0	0	0	0	0	0	0	0	50456	200954425
nematode_0.008_2x_1.hist	166390711	8600113	1584222	587563	331480	208520	192811	94730	48626	55628	64887	64818	24884	13755	11726	16967	26912	31924	5077	2763	2957	4840	22991	28800	1693	939	211	67	1176	16470	9191	2730	1091	124	38	1	0	15996	16028	889	295	120	62	22	2	0	0	0	0	25104	207195706
nematode_0.0_8x_1.hist	149325556	11527414	1868839	729730	376753	236089	163248	145826	92247	83318	73920	53693	57666	31876	21569	31210	17991	7495	15473	20637	13385	4181	18109	17887	3295	10543	3212	8566	13489	6743	1997	592	17135	4800	1526	94	26	15247	3048	168	55	21	1384	14169	2360	785	351	116	37	15032	204505703
nematode_0.004_8x_1.hist	158302736	9976342	1669386	651693	338145	210814	143059	127792	107894	57088	66591	61358	23556	25763	31964	10929	17335	23141	10413	9875	18652	11125	5479	10653	13348	7414	2544	6784	12480	6239	1847	547	10020	5945	1890	117	393	12435	2486	137	44	5288	2806	5482	4037	1344	601	199	65	13518	205414059
nematode_0.006_2x_1.hist	163225852	8790771	1678501	621557	349837	219789	192514	94584	57112	65335	76211	57910	22232	12642	15684	22695	35999	20862	3317	5117	9665	15823	23661	6922	406	224	49	15	27338	14257	4223	1253	500	56	17	0	0	0	27997	2169	722	294	155	57	8	1	0	0	0	27418	205896326
nematode_0.006_8x_1.hist	162220205	9228726	1578232	612933	318976	198995	143043	127777	85806	59802	69756	35670	26425	37829	19574	11543	18309	24441	11814	6431	11288	18480	10680	3124	4114	13165	10638	3424	1140	6281	10480	3113	1244	142	7332	7797	2240	1221	243	2994	8967	3674	1949	729	120	6320	2964	987	328	7921	205872009
nematode_0.002_8x_1.hist	154097796	10647913	1774063	690070	357287	223522	159798	142745	76672	87712	78110	38521	45258	35127	24843	11588	18380	24438	5009	12329	23288	10990	7970	15497	7775	4318	5072	13525	6567	3282	4914	9828	6813	784	611	10668	3066	1671	333	17	10436	4493	2383	892	147	1782	8650	2882	959	5428	204854669
nematode_0.008_1x_1.hist	165676111	7664363	1314568	547238	279797	167262	57147	51048	77108	88211	102895	50744	19481	10768	5571	6132	9725	12982	27330	34353	22282	6962	3015	881	50	27	5	0	27347	13672	4050	1202	479	54	16	8639	10740	5857	1170	64	20	7	2	0	0	0	0	0	0	34752	203155418
nematode_0.001_8x_1.hist	151717250	11074163	1833279	710457	373883	232168	185297	142671	80150	91690	61481	69472	38037	24215	30044	28740	16566	7325	15420	20486	13287	4425	21019	10585	2374	7597	18021	5802	1933	965	17888	7603	3040	349	110	5628	9735	5309	1060	57	2560	5521	2929	1097	3611	5045	2260	752	249	11283	204690900
nematode_0.01_1x_1.hist	171065237	7272764	1613816	572292	311642	199078	120639	107764	155117	79108	38301	18888	7250	10939	13572	19638	31150	41584	14033	7639	4954	1547	1671	3248	6939	22206	9003	2898	965	481	141	41	15	45	39666	2478	711	387	76	3	0	0	0	0	0	0	0	0	0	31950	206516608
nematode_0.002_1x_1.hist	154551974	9334171	1622029	670836	335810	201572	67172	60003	90634	103685	120944	60347	23168	13801	17122	24776	39300	25051	3984	2168	2683	4392	20862	40565	2385	1324	297	94	30	14	3	0	41953	15505	4932	307	87	46	8	0	0	0	0	0	0	0	0	0	0	45744	200570689
nematode_0.002_2x_1.hist	154855078	10016460	1874179	695217	391852	246381	229353	112684	56423	64547	75291	85078	40704	22500	11642	16845	26720	25598	4071	7087	13387	21915	24481	7162	420	232	296	790	30564	15281	4526	1344	536	60	18	0	0	11623	22076	1225	407	166	87	31	4	0	0	0	0	29915	203753061
nematode_0.01_8x_1.hist	169017851	7818956	1384866	536462	280137	174337	156310	92930	69833	77597	37569	26127	36323	20078	15772	22822	21049	8769	8014	19726	14123	4412	6144	11946	9493	5273	1702	4538	9477	4737	1402	415	4244	11239	3575	222	62	1702	12962	719	238	96	917	9811	1634	543	242	79	25	10497	206554536
nematode_0.004_2x_1.hist	159724611	9483169	1785928	664713	370882	231898	131520	64831	97927	112028	72198	35605	14152	23367	28992	41952	24183	10075	1601	3006	5678	9294	44149	14310	840	466	104	32	1163	16292	18883	5609	2242	257	81	4	0	0	24257	3675	1224	500	264	98	15	4	0	0	0	29614	205704923
