sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
moss_0.0_1x_20.hist	histogram	genome-skim	1.02	101856942	0.60	7.36	0.0128	150
moss_0.01_8x_20.hist	histogram	genome-skim	8.65	95826619	0.70	5.27	0.0129	150
moss_0.001_4x_20.hist	histogram	genome-skim	3.90	106272006	0.52	6.96	0.0141	150
moss_0.01_2x_23.hist	histogram	genome-skim	1.99	103929102	0.63	4.89	0.0066	150
moss_0.001_1x_20.hist	histogram	genome-skim	0.96	108428035	0.57	7.17	0.0126	150
moss_0.01_1x_23.hist	histogram	genome-skim	0.93	111404913	0.60	5.43	0.0066	150
moss_0.0_2x_23.hist	histogram	genome-skim	1.94	106766240	0.48	6.62	0.0076	150
moss_0.001_4x_25.hist	histogram	genome-skim	4.08	101697043	0.53	6.42	0.0051	150
moss_0.001_8x_23.hist	histogram	genome-skim	8.56	96928602	0.57	6.80	0.0078	150
moss_0.0_8x_23.hist	histogram	genome-skim	8.53	97247385	0.55	6.82	0.0079	150
moss_0.0_1x_25.hist	histogram	genome-skim	1.01	103060095	0.51	6.48	0.0055	150
moss_0.001_2x_25.hist	histogram	genome-skim	1.85	111780507	0.46	6.38	0.0049	150
moss_0.001_8x_20.hist	histogram	genome-skim	12.65	65543356	0.84	10.04	0.0261	150
moss_0.01_4x_23.hist	histogram	genome-skim	4.11	100949379	0.66	5.06	0.0068	150
moss_0.01_4x_25.hist	histogram	genome-skim	4.07	101852480	0.65	4.93	0.0043	150
moss_0.0_2x_20.hist	histogram	genome-skim	1.98	104731474	0.52	7.14	0.0135	150
moss_0.01_2x_17.hist	histogram	genome-skim	1.85	112324421	0.64	5.36	0.0225	150
moss_0.001_2x_30.hist	histogram	genome-skim	1.84	112447747	0.46	6.09	0.0018	150
moss_0.01_4x_30.hist	histogram	genome-skim	4.00	103731970	0.63	4.86	0.0014	150
moss_0.0_4x_30.hist	histogram	genome-skim	3.95	105029664	0.49	6.34	0.0018	150
moss_0.001_4x_17.hist	histogram	genome-skim	3.59	115407003	0.57	7.03	0.0239	150
moss_0.0_4x_17.hist	histogram	genome-skim	3.54	117152856	0.56	7.19	0.0241	150
moss_0.01_1x_17.hist	histogram	genome-skim	0.80	128843904	0.59	4.81	0.0212	150
moss_0.01_1x_30.hist	histogram	genome-skim	0.97	106639391	0.61	4.72	0.0024	150
moss_0.001_1x_17.hist	histogram	genome-skim	0.93	111418440	0.63	6.19	0.0221	150
moss_0.0_8x_17.hist	histogram	genome-skim	7.38	112363196	0.56	9.14	0.0312	150
moss_0.001_1x_30.hist	histogram	genome-skim	0.98	106240596	0.51	6.44	0.0029	150
moss_0.01_8x_17.hist	histogram	genome-skim	7.79	106486069	0.64	6.34	0.0292	150
moss_0.0_2x_17.hist	histogram	genome-skim	1.89	109922852	0.58	7.66	0.0238	150
moss_0.0_1x_17.hist	histogram	genome-skim	0.72	143849441	0.53	7.04	0.0223	150
moss_0.001_4x_30.hist	histogram	genome-skim	3.96	104679747	0.51	6.10	0.0017	150
moss_0.001_2x_17.hist	histogram	genome-skim	1.81	114366518	0.59	6.80	0.0236	150
moss_0.001_8x_17.hist	histogram	genome-skim	7.42	111707803	0.56	8.51	0.0311	150
moss_0.01_8x_30.hist	histogram	genome-skim	8.09	102505684	0.65	4.86	0.0014	150
moss_0.01_2x_30.hist	histogram	genome-skim	1.95	106563247	0.61	4.85	0.0015	150
moss_0.0_2x_30.hist	histogram	genome-skim	1.83	113339526	0.44	6.74	0.0019	150
moss_0.0_1x_30.hist	histogram	genome-skim	0.93	111831270	0.47	6.83	0.0028	150
moss_0.01_4x_17.hist	histogram	genome-skim	3.65	113708523	0.63	5.31	0.0226	150
moss_0.0_8x_30.hist	histogram	genome-skim	8.12	102171091	0.52	6.36	0.0018	150
moss_0.001_8x_30.hist	histogram	genome-skim	8.11	102296528	0.53	6.37	0.0017	150
moss_0.06_4x_25.hist	histogram	genome-skim	4.02	103092577	0.94	1.00	0.0033	150
moss_0.06_8x_20.hist	histogram	genome-skim	8.08	102695591	0.94	1.01	0.0103	150
moss_0.06_1x_23.hist	histogram	genome-skim	1.02	101942579	0.96	1.01	0.0054	150
moss_0.06_8x_23.hist	histogram	genome-skim	8.06	102949235	0.94	0.96	0.0052	150
moss_0.06_1x_25.hist	histogram	genome-skim	1.01	102422680	0.96	1.05	0.0035	150
moss_0.06_4x_30.hist	histogram	genome-skim	4.01	103445447	0.94	0.96	0.0011	150
moss_0.06_2x_25.hist	histogram	genome-skim	2.00	103519690	0.94	1.02	0.0033	150
moss_0.06_2x_23.hist	histogram	genome-skim	2.01	103258465	0.94	1.02	0.0052	150
moss_0.06_4x_23.hist	histogram	genome-skim	4.01	103491866	0.94	0.98	0.0052	150
moss_0.06_1x_20.hist	histogram	genome-skim	1.00	103446807	0.97	1.00	0.0101	150
moss_0.06_2x_20.hist	histogram	genome-skim	2.01	103187678	0.95	0.98	0.0102	150
moss_0.06_2x_30.hist	histogram	genome-skim	2.01	102976232	0.94	1.07	0.0011	150
moss_0.06_1x_30.hist	histogram	genome-skim	1.02	101790785	0.95	1.02	0.0013	150
moss_0.06_4x_20.hist	histogram	genome-skim	4.00	103562309	0.95	1.01	0.0103	150
moss_0.06_8x_30.hist	histogram	genome-skim	8.01	103601549	0.93	0.97	0.0011	150
moss_0.06_8x_25.hist	histogram	genome-skim	8.04	103154293	0.94	0.96	0.0033	150
