sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
moss_0.0_1x_30.hist	histogram	genome-skim	0.97	106769049	0.49	6.49	0.0028	150
moss_0.01_4x_30.hist	histogram	genome-skim	4.00	103765075	0.64	4.61	0.0014	150
moss_0.0_4x_30.hist	histogram	genome-skim	3.96	104584237	0.50	6.48	0.0018	150
moss_0.0_4x_17.hist	histogram	genome-skim	3.50	118322043	0.55	7.45	0.0241	150
moss_0.001_2x_30.hist	histogram	genome-skim	1.84	112675782	0.45	6.20	0.0019	150
moss_0.001_2x_17.hist	histogram	genome-skim	1.86	111616376	0.59	7.04	0.0236	150
moss_0.01_8x_30.hist	histogram	genome-skim	8.08	102667023	0.65	4.61	0.0014	150
moss_0.001_4x_17.hist	histogram	genome-skim	3.56	116350411	0.57	6.91	0.0239	150
moss_0.01_2x_17.hist	histogram	genome-skim	1.81	114842128	0.62	4.96	0.0225	150
moss_0.0_8x_17.hist	histogram	genome-skim	7.43	111570915	0.56	9.06	0.0312	150
moss_0.001_1x_17.hist	histogram	genome-skim	0.80	129639314	0.61	6.48	0.0221	150
moss_0.0_2x_30.hist	histogram	genome-skim	1.81	114520976	0.43	6.63	0.0018	150
moss_0.0_8x_30.hist	histogram	genome-skim	8.12	102109781	0.52	6.30	0.0018	150
moss_0.01_1x_30.hist	histogram	genome-skim	0.96	107492157	0.61	5.04	0.0024	150
moss_0.001_1x_30.hist	histogram	genome-skim	0.95	109046627	0.49	6.48	0.0028	150
moss_0.001_8x_17.hist	histogram	genome-skim	7.47	110982384	0.57	8.60	0.0311	150
moss_0.0_1x_17.hist	histogram	genome-skim	0.63	164048387	0.47	6.92	0.0223	150
moss_0.001_8x_30.hist	histogram	genome-skim	8.13	102035396	0.53	6.17	0.0017	150
moss_0.001_4x_30.hist	histogram	genome-skim	3.98	104247092	0.52	6.17	0.0017	150
moss_0.01_1x_17.hist	histogram	genome-skim	0.68	152614036	0.58	5.02	0.0212	150
moss_0.0_2x_17.hist	histogram	genome-skim	1.78	116527151	0.57	6.96	0.0238	150
moss_0.01_8x_17.hist	histogram	genome-skim	7.81	106259555	0.65	6.22	0.0291	150
moss_0.06_1x_25.hist	histogram	genome-skim	1.01	102694738	0.96	0.92	0.0035	150
moss_0.06_2x_20.hist	histogram	genome-skim	2.00	103764868	0.95	0.95	0.0102	150
moss_0.06_2x_23.hist	histogram	genome-skim	2.01	103060485	0.94	0.90	0.0052	150
moss_0.06_4x_23.hist	histogram	genome-skim	4.02	103223870	0.94	0.96	0.0052	150
moss_0.06_2x_30.hist	histogram	genome-skim	2.02	102821537	0.94	0.91	0.0011	150
moss_0.06_2x_25.hist	histogram	genome-skim	2.02	102869625	0.94	0.95	0.0033	150
moss_0.06_4x_20.hist	histogram	genome-skim	4.00	103558967	0.94	0.93	0.0103	150
moss_0.06_8x_25.hist	histogram	genome-skim	8.04	103202031	0.94	0.92	0.0033	150
moss_0.06_1x_30.hist	histogram	genome-skim	1.02	101353671	0.95	0.97	0.0014	150
moss_0.06_4x_30.hist	histogram	genome-skim	4.00	103693011	0.93	0.96	0.0011	150
moss_0.06_4x_25.hist	histogram	genome-skim	4.02	103220061	0.94	0.88	0.0033	150
moss_0.06_1x_23.hist	histogram	genome-skim	1.00	103700135	0.95	0.93	0.0053	150
moss_0.06_8x_23.hist	histogram	genome-skim	8.06	102906889	0.94	0.91	0.0052	150
moss_0.06_1x_20.hist	histogram	genome-skim	1.01	102400780	0.97	0.96	0.0102	150
moss_0.06_8x_20.hist	histogram	genome-skim	8.08	102690073	0.94	0.88	0.0103	150
moss_0.06_8x_30.hist	histogram	genome-skim	8.02	103454452	0.94	0.89	0.0011	150
